t,x,y,theta,state,front_min,dist_goal,clearance,v,omega
8.09999999999998,3.8790156543254852,3.7148173674941063,0.8011757903289829,RUN,1.7922327487050624,7.35918719204678,0.9218476464279421,0.58,6.968175429656254e-09
8.14999999999998,3.899195671081543,3.7356444373726845,0.8011757906773918,RUN,1.7632327509028163,7.330187193495022,0.9266761065071161,0.58,6.3176495469172516e-09
8.199999999999982,3.9193756878376007,3.7564715072512627,0.8011757909932742,RUN,1.7342327530865305,7.301187194943265,0.9320138759948235,0.58,4.430438713709641e-09
8.249999999999982,3.9395557045936584,3.777298554778099,0.8011757912147961,RUN,1.7052327684398334,7.272187212443964,0.9378558756049167,0.58,1.2518089617890987e-08
8.299999999999983,3.9597357250750065,3.7981256246566772,0.8011757918407003,RUN,1.6762327676300326,7.243187211299916,0.9441966780092255,0.58,6.386391222357783e-09
8.349999999999984,3.9799157455563545,3.818952687084675,0.80117579216002,RUN,1.6472327711218517,7.214187215506687,0.9510304209141605,0.58,9.202957494889947e-09
8.399999999999984,4.000095762312412,3.839779756963253,0.8011757926201679,RUN,1.6182327733337512,7.18518721695493,0.9583509266926493,0.58,4.436898441143348e-09
8.449999999999985,4.020275786519051,3.8606068044900894,0.8011757928420127,RUN,1.5892327825087436,7.156187229271048,0.9661516452571195,0.58,1.633105530756707e-08
8.499999999999986,4.040455807000399,3.881433866918087,0.8011757936585653,RUN,1.560232786132307,7.127187233477819,0.9744257954922673,0.58,1.1091295666558664e-08
8.549999999999986,4.060635834932327,3.902260936796665,0.8011757942131301,RUN,1.5312327791078215,7.098187227149189,0.9831662733666682,0.58,1.1969541797408905e-08
8.599999999999987,4.080815851688385,3.9230880066752434,0.8011757948116074,RUN,1.5022327813371068,7.069187228597431,0.992365742018005,0.58,6.984473930339056e-09
8.649999999999988,4.100995868444443,3.943915069103241,0.8011757951608312,RUN,1.4732327878935567,7.040187235396492,1.0020166301554376,0.58,8.765579376383493e-09
